"BehaviorSpace results (NetLogo 7.0.2)","Table version 2.0"
"merged_models.nlogox"
"find-max-sheep-number-hybrid"
"02/11/2026 18:45:26:301 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","num-dogs","num-sheep","dog-speed","dog-strategy","[step]","get-success-percentage","get-tick-50pct","get-tick-80pct","get-tick-95pct","get-tick-100pct","current-run-seed","num-dogs","scenario","max-speed","dog-speed","k-neighbors","separation-distance","separation-weight","cohesion-weight","alignment-weight","fear-of-dogs","noise"
"169","0","300","3.5","Surround + Drive","10000","13.033041666666668","-1","-1","-1","-1","1844521279","0","Target","8","3.5","4","3","15","60","1","50","0"
"170","0","300","3.5","Surround + Drive","10000","18.726375","-1","-1","-1","-1","2104875068","0","Target","8","3.5","4","3","15","60","1","50","0"
"171","0","300","4","Surround + Drive","10000","22.777166666666666","-1","-1","-1","-1","-814499402","0","Target","8","4","4","3","15","60","1","50","0"
"172","0","300","4","Surround + Drive","10000","33.14533333333334","3746","-1","-1","-1","-1917441044","0","Target","8","4","4","3","15","60","1","50","0"
"173","0","300","4","Surround + Drive","10000","4.952916666666667","-1","-1","-1","-1","945755442","0","Target","8","4","4","3","15","60","1","50","0"
"175","0","300","4","Surround + Drive","10000","10.438041666666667","-1","-1","-1","-1","-454742969","0","Target","8","4","4","3","15","60","1","50","0"
"174","0","300","4","Surround + Drive","10000","16.702","-1","-1","-1","-1","-1671869041","0","Target","8","4","4","3","15","60","1","50","0"
"176","0","400","1","Surround + Drive","10000","25.021749999999997","-1","-1","-1","-1","-787201034","0","Target","8","1","4","3","15","60","1","50","0"
"177","0","400","1","Surround + Drive","10000","31.0208125","-1","-1","-1","-1","892075229","0","Target","8","1","4","3","15","60","1","50","0"
"178","0","400","1","Surround + Drive","10000","26.295718749999995","-1","-1","-1","-1","-2087401216","0","Target","8","1","4","3","15","60","1","50","0"
"180","0","400","1","Surround + Drive","10000","28.526531250000005","-1","-1","-1","-1","872628764","0","Target","8","1","4","3","15","60","1","50","0"
"179","0","400","1","Surround + Drive","10000","14.43240625","-1","-1","-1","-1","-1978689451","0","Target","8","1","4","3","15","60","1","50","0"
